status,model,cand_id,subject,b,test_path,maven_status,llm_method_count,human_method_count,method_name_jaccard,aligned_pair_count,cross_name_pair_count,aligned_method_similarity,aligned_fingerprint_similarity,alignment_coverage_human,alignment_coverage_llm,unmatched_human_method_count,unmatched_llm_method_count,parse_error
ok,deepseek-v4-pro,102,LANG-1287: RandomStringUtils#random can enter infinite loop if end parameter is to small (closes #211),695342cb1cef42f30fd1a8496f181c92b21ae82d,src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java,maven_pass,17,17,1.0,17,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,103,[LANG-1596] ArrayUtils.toPrimitive(Object) does not support boolean and other types (#607),6996806101b69a87ffcfc4fa9237c075105d722f,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,332,332,1.0,332,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,104,"[LANG-1723]: Throw NumberFormatException instead of IndexOutOfBoundsException in NumberUtils.getMantissa(String, int) (#1145)",6a65b76f2ab90cad2c297ff0d9f747ebb982e515,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,114,114,1.0,114,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,105,Use less confusing method name,6b3993188e2a6396f94461c0e7fbd5738ecaa14c,src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,maven_pass,80,80,1.0,80,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,106,Adding nullToEmpty methods to ArrayUtils per LANG-534 and Levon Karayan's patch.,6b4cb166081e019b87cd2b5a273a1567d3aff545,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,107,Avoid JDK-8015417 in Strings.equals(),6e78b38f055516bfef2b7b1e2b83e96a7a67f2ec,src/test/java/org/apache/commons/lang3/StringsTest.java,maven_pass,6,6,1.0,6,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,109,LANG-1721: Fix wrong number check that cause StringIndexOutOfBoundsException (#1140),6f2c93ceeecc48f4eca2c52345a7bf33329211c1,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,114,114,1.0,114,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,110,Set svn:keywords,717ac0c7b3bdf7f0714de1d4fb1308d6b6eb53f7,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,maven_pass,3,3,1.0,3,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,112,Fixing and adding DateUtils exception javadocs with new tests when needed (#871),75bb10331c02d979561b5804d41641bf82192d2d,src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,maven_pass,63,63,1.0,63,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,113,LANG-1402: refactored to return default value on negative index,7721302ae5d70d2986d74ae7e7df648bf849997d,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,309,309,1.0,309,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,114,More precise exceptions,78ce2d79f2b1341bfc366b1fde487d960493a08a,src/test/java/org/apache/commons/lang3/event/EventListenerSupportTest.java,maven_pass,10,10,1.0,10,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,115,"LANG-1059 Capitalize javadoc is incorrect Add test to show that first character is upcased, not the first (alphabetic) letter that is found",78e2f4c1223d45db3c5f7c20bf51586fbb566948,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,132,132,1.0,132,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,116,ClassUtils now throws `IllegalArgumentException` when array is greater than JVM spec limit (255) (#1494),7cc1ac1c30d9ad2b285d11ed26b121e1f794e57e,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,maven_pass,68,68,1.0,68,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,117,LANG-1370 Fix EventCountCircuitBreaker increment batch,7d061e33e59e23dc4b03378f35f50a7d70f033b3,src/test/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreakerTest.java,maven_pass,18,18,1.0,18,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,118,Better common primitives as getters,7d7e8af45032f1f3a29a18888cd3b0ca6085a156,src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,maven_pass,46,46,1.0,46,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,119,Add ArrayFill.clear(char[]|byte[]) (#1667),7db3e126dd480698eb523e72e8dc4e5ed7e7a5c7,src/test/java/org/apache/commons/lang3/ArrayFillTest.java,maven_pass,23,23,1.0,23,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,120,Improve container detection by mimicing systemd (#1323),7e0d6dbd2a65d8b36a4c9042565d06af34d489a0,src/test/java/org/apache/commons/lang3/RuntimeEnvironmentTest.java,maven_pass,1,1,1.0,1,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,121,Handle error messages with special characters.,7f7d4b881d78dcb8d5a0149965f934df268919d7,src/test/java/org/apache/commons/lang3/ValidateTest.java,maven_pass,93,93,1.0,93,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,123,"[LANG-1806] NumberUtils.isParsable(""1.f"") should return true (#1560)",8089a0c2d3207ed26531f877352336baf1c6c5bb,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,125,125,1.0,125,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,124,[LANG-1275] Added a tryAcquire() method to TimedSemaphore.,809e2bed22f02264e0ac58bba070f6d84386cfc5,src/test/java/org/apache/commons/lang3/concurrent/TimedSemaphoreTest.java,maven_pass,17,17,1.0,17,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,125,[LANG-613] ConstructorUtils.getAccessibleConstructor() Does Not Check the Accessibility of Enclosing Classes,8252b04a45722648ce2225853de9882b3b0de034,src/test/java/org/apache/commons/lang3/reflect/ConstructorUtilsTest.java,maven_pass,7,7,1.0,7,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,126,Adding Streams.toArray,83dd32b901dea25a571adcd6a976464c8a36601c,src/test/java/org/apache/commons/lang3/StreamsTest.java,maven_pass,7,7,1.0,7,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,127,Syntax for optional tokens in DurationFormatUtils (#1062),85959a457076b740380c4d6f3d83098edd17a9e7,src/test/java/org/apache/commons/lang3/time/DurationFormatUtilsTest.java,maven_pass,25,32,0.7812,25,0,1.0,1.0,0.7812,1.0,7,0,
ok,deepseek-v4-pro,128,[LANG-1290] StringUtils.join() with support for List<?> with configurable start/end indices.,87937b2e7192524306aa58d74c90537eec997cfa,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,145,145,1.0,145,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,129,LANG-1018: Fix precision loss on NumberUtils.createNumber(String) (closes #156),8d6bc0ca625f3a1a98b486541fa613b2fac4b41c,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,95,95,1.0,95,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,130,LANG-1258: Add ArrayUtils#toStringArray(Object[]) method,8d95ae41975a2307501aa0f4a7eba296c59edce9,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,257,257,1.0,257,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,132,[LANG-587] avoid NPE in ClassUtils.toClass(Object[]),8f675dd3cbfb8f552bdbbe1cfc646ba5b367983b,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,133,[LANG-1700] Improve handling of parameterized types and variable unrolling (#1549),8f8cc04e65506fbe79bbc5efa6f7d44d65f0dbf1,src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,maven_pass,53,53,1.0,53,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,135,Conversion.hexTo*() methods now throw IllegalArgumentException instead of StringIndexOutOfBoundsException,929df5d5c00a92ce540ff087ead4a6adc7bab366,src/test/java/org/apache/commons/lang3/ConversionTest.java,maven_pass,44,44,1.0,44,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,136,Whitespace and lambda clean ups.,92d6be66ff13ff452a06f8e2b7d4cc4b056e74dd,src/test/java/org/apache/commons/lang3/concurrent/locks/LockingVisitorsTest.java,maven_pass,5,5,1.0,5,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,137,LANG-1402: added get methods to ArrayUtils,9379d0d36acdf78455e81518b3b1476c7691f056,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,308,308,1.0,308,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,138,"Applying Alexander Muthmann's patch from LANG-848, adding isBlank/isEmpty CharSequence... variants",96235eaae06c8b74ac24dc5814b4f4c6b6541ead,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,108,108,1.0,108,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,139,Remove trailing white space.,96a8969c13305dfe787847a84e362e66461428e7,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,331,331,1.0,331,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,140,fix: default ttl in recursive replacement (#1297),972aa7b29a7cb7306b9e0737bac86fa42d6218ac,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,159,159,1.0,159,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,141,LANG-1695: Allow trailing decimal point in NumberUtils.isParsable (#1531),9828dc73d4f2dbdd03a7a36f5264e5b265673e52,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,121,121,1.0,121,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,142,LANG-1307: Added getDigits method to StringUtils (closes #225),9b3257e4d1a63e0a4d971a331eaf7b9a08d98040,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,143,143,1.0,143,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,143,Convert defaultIfEmpty from String to CharSequence.,9c0379850b869e3a02320f9a5149eaad2c4cb76b,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,144,LANG-1134: New methods for lang3.Validate (closes #190),9c506279188a90dbbe124386cc52016682d17b5c,src/test/java/org/apache/commons/lang3/ValidateTest.java,maven_pass,97,97,1.0,97,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,145,Add fill method for boolean arrays in ArrayFill utility class (#1386),9d5ad944277b0e6f4003953fc33710cae9d95d0b,src/test/java/org/apache/commons/lang3/ArrayFillTest.java,maven_pass,19,19,1.0,19,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,146,LANG-1485 : Add getters for lhs and rhs objects in DiffResult (#451),9feaf9d7ffe3f4438ccdace378f49f1d4dadd418,src/test/java/org/apache/commons/lang3/builder/DiffResultTest.java,maven_pass,10,10,1.0,10,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,147,Code refactor to simplify Functions and new tests (#463),a32c188c32fd0c4a8149bcda524d704dd609da6e,src/test/java/org/apache/commons/lang3/FunctionsTest.java,maven_pass,15,17,0.8824,15,0,1.0,1.0,0.8824,1.0,2,0,
ok,deepseek-v4-pro,149,Added new addListener() method that takes a boolean for if duplicates are allowed. Added test method to make sure that duplicate listeners are not added.,a48071b0d489420bfdc0c2ed7254d1dba243f700,src/test/java/org/apache/commons/lang3/event/EventListenerSupportTest.java,maven_pass,10,10,1.0,10,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,150,LANG-771 Fix DateUtils.ceiling increment on exact boundary (#1609),a9a0dd8a72c51b14f0e5ea4bddfbf228685ff977,src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,maven_pass,74,74,1.0,74,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,151,[LANG-920] Add ArrayUtils#nullToEmpty(Class<?>[]),a9ae686ec85e4fc326f56a23de8cd0481f7d9c89,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,147,147,1.0,147,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,152,fix: Make stopInstant be in sync with stopTimeNanos for split (#1610),aa47951bd0223d674d2b85d06ccc6f7f1749a682,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,maven_pass,30,30,1.0,30,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,153,Make internal API null-safe and Javadoc.,ad433ecc1684683e3eba11dc198cc0d853299410,src/test/java/org/apache/commons/lang3/CharSequenceUtilsTest.java,maven_pass,7,7,1.0,7,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,155,FormattableUtils.append re-parses literal output as format string (#1661),b11591895eed00e9f6e0bcb19178dedbaab4a971,src/test/java/org/apache/commons/lang3/text/FormattableUtilsTest.java,maven_pass,7,7,1.0,7,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,156,LANG-1183 Making replacePattern/removePattern methods null safe in StringUtils,b1762bd557c3d7605490e026bdf31096d83b4dde,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,134,134,1.0,134,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,157,LANG-1043 - isAllUpperCase should only check Alpha characters Document and test additional cases,b199af8d8290097e7535fef6f35146e2c783e143,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,124,124,1.0,124,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,159,LANG-1252: replacing system call for java 1.6 to SystemUtils.IS_JAVA_1_6,b3c31a379e9ad7cd22cb7f0669b82361ced84992,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,97,97,1.0,97,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,160,"LANG-1185 Add remove by regular expression methods in StringUtils :   - String StringUtils.removeAll(String text, String regex);   - String StringUtils.removeFirst(String text, String regex);",b4842f559f0d8b8b5a98a19b1f3795a42c1a2614,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,136,136,1.0,136,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,161,Fix ThresholdCircuitBreaker (#1100),b55d278cce19df99fd50f2ae800c5de2fc0991f7,src/test/java/org/apache/commons/lang3/concurrent/ThresholdCircuitBreakerTest.java,maven_pass,5,5,1.0,5,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,162,fixed CharSequenceUtils to check for supplementary chars,b5f5449cf338376d12404d0190054525987f4276,src/test/java/org/apache/commons/lang3/CharSequenceUtilsTest.java,maven_pass,8,8,1.0,8,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,163,Fix ClassNotFoundException message variable (#1577),b6224451728562b0a4b33b63e8589753b1e2a57c,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,maven_pass,70,70,1.0,70,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,165,[LANG-1804] Fix CharSet#getInstance returns null instead of EMPTY when input setStrs is null (#1530),b8d382039a850dff10a90c9abfbbf62228fd8fd1,src/test/java/org/apache/commons/lang3/CharSetTest.java,maven_pass,15,15,1.0,15,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,166,default autoboxing depending on RT Java version,b9a702bb49cd02c1f8e33f52b33312fa0aa467e7,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,167,[LANG-1489] Add null-safe APIs as StringUtils.toRoot[Lower|Upper]Case(String) #456,ba1c22ce8378d389a0ee267e2f75a17a4860c7ba,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,149,149,1.0,149,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,168,"Add ""ppc64le"" to ArchUtils (#1625)",bb675e1127adb7f7c8d8687667bc11779d8e75eb,src/test/java/org/apache/commons/lang3/ArchUtilsTest.java,maven_pass,6,6,1.0,6,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,169,sort fields in HashCodeBuilder for deterministic order (#480),bc8a3b9d8428bfcdfbce67e9010cf0aa27e6c8a6,src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,maven_pass,45,45,1.0,45,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,170,[LANG-1749] Add stricter type checks for  parameterized types in  method (#1548),bcad40a502cd45b49a5e025938b9711d95c7bde7,src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,maven_pass,50,50,1.0,50,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,171,Conversion.hexTo*() methods now throw IllegalArgumentException instead of StringIndexOutOfBoundsException,be8b654fc02d5d1319734e39c6f1224b7cbbf212,src/test/java/org/apache/commons/lang3/ConversionTest.java,maven_pass,44,44,1.0,44,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,172,LANG-1480 getAbbreviatedName refactored to create appropriate length … (#446),bedae6950d43008929d9cd109c9e8fb163793bd7,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,maven_pass,63,63,1.0,63,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,174,Escaping supplementary chars seems good for NumericEntityEscaper. LANG-617,c0041cafc2fda3fb437009d5417ba5ebeb32ad35,src/test/java/org/apache/commons/lang3/text/translate/NumericEntityEscaperTest.java,maven_pass,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,175,"NumberUtils#isCreatable: remove java 6 only code, as commons-lang requires at java 7+ now",c3b1fefbad0c67c8556ba6b4573f135197f87598,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,101,101,1.0,101,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,176,LANG-1722: Rethrow NegativeArraySizeException as SerializationException in SerilizationUtils.deserialize(InputStream) (#1141),c3f5f3204bcc8d62a56ff214e904876b7e7a206f,src/test/java/org/apache/commons/lang3/SerializationUtilsTest.java,maven_pass,27,27,1.0,27,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,177,Remove methods that will be new in 3.11 but which are now in the function package.,c56c77ed9502d079b3e885a65bc4a4cf666ac8ee,src/test/java/org/apache/commons/lang3/FunctionsTest.java,maven_pass,43,43,1.0,43,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,178,LANG-1610: Fix StringUtils.unwrap throws StringIndexOutOfBoundsException (#636),c6f577555b2e789791fbf3c0aec9e59a2666b2e8,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,154,154,1.0,154,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,179,LANG-1013: Add StringUtils.truncate() (closes #137),c6fac966ab314769d27e117bab05aee1a72df760,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,138,138,1.0,138,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,180,LANG-1060: NumberUtils.isNumber assumes number starting with Zero is octal (closes #313),c8e61afdb89c58ea8ffaf04593da41ff0888d30e,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,101,101,1.0,101,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,181,LANG-1384: Fix NPE when version >= 11,cb686673a70a6f14c35575550c48c37d19a1598b,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,maven_pass,3,3,1.0,3,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,182,LANG-1348 - StackOverflowError on TypeUtils.toString(...) for a generic return type of Enum.valueOf (closes #292),cc6beb2d05347fba64d933906ae2b712b1a43302,src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,maven_pass,22,23,0.9565,22,0,1.0,1.0,0.9565,1.0,1,0,
ok,deepseek-v4-pro,183,Make DurationUtils#getNanosOfMiili() null-safe.,cd10cfd51fdc80606b296a0cd71e6e9daf946438,src/test/java/org/apache/commons/lang3/time/DurationUtilsTest.java,maven_pass,6,6,1.0,6,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,184,LANG-1504 - Adding labels to split StopWatch feature (#1473),ce2ba7b282608da952d97eada2747ff00d13d14f,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,maven_pass,28,28,1.0,28,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,185,"LANG-992 Fix NumberUtils#isNumber() returns false for ""0.0"", ""0.4790"", et al",cf03e6173b70ad64337704402bea51600cddd1ba,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,maven_pass,85,85,1.0,85,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,186,Rewrite method to be the same as binaryToHexDigit but working from the end of the array backwards.,cf7c9522aa99d0d180e54ac5abe849f19d153d25,src/test/java/org/apache/commons/lang3/ConversionTest.java,maven_pass,44,44,1.0,44,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,187,Lang 1463: StringUtils abbreviate returns String of length greater than maxWidth (#477),d0b95be2819469371c0276df80e54b088a9b7cad,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,152,152,1.0,152,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,188,LANG-781: Added methods to ObjectUtils class to check for null elements in the array (closes #108),d190655a97c33c886997b9570697f432e7d3a21a,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,maven_pass,38,38,1.0,38,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,190,"[LANG-1694] MethodUtils.getMatchingMethod() fails with ""Found multiple candidates"" (#1033)",d47dc7af76471c3d0bc600361a62c65e0cb865b9,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,maven_pass,43,43,1.0,43,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,191,[LANG-1528] replaceEachRepeatedly gives IllegalStateException (#505),d62d4e21ef20ee01e65cbf5257e04d6b572aa73b,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,153,153,1.0,153,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,192,Fix spelling in comment.,d704c0dc70a2f861c043785822854b4a0605ac6b,src/test/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaperTest.java,maven_pass,3,3,1.0,3,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,193,"LANG-1155: Add StringUtils#unwrap (closes #107, closes #136)",d79e43216faba4b3e73536915bfddc550cc0f20f,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,maven_pass,144,144,1.0,144,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,194,LANG-1371: Fix TypeUtils.parameterize to work correctly with narrower-typed varargs array (closes #307),d8ec011d770e1e04ef4f87fba673f3748f363278,src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,maven_pass,23,24,0.9583,23,0,1.0,1.0,0.9583,1.0,1,0,
ok,deepseek-v4-pro,195,Handle Benedikt Ritter's comments,d9a2c69a9d1db6072e1d7b7ea4fcbd5c15d20b5d,src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,maven_pass,65,65,1.0,65,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,196,[LANG-1810] Deprecate SOFT_MAX_ARRAY_LENGTH in favor of MAX_ARRAY_LENGTH (#1559),d9de2fd5b8c65506b1ab14df631cc26ffcd647dc,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,maven_pass,356,356,1.0,356,0,1.0,1.0,1.0,1.0,0,0,
ok,deepseek-v4-pro,197,Remove dead comments.,da036809e9339d5c0a6a04469a95f54ed4de0948,src/test/java/org/apache/commons/lang3/RangeTest.java,maven_pass,27,27,1.0,27,0,1.0,1.0,1.0,1.0,0,0,
