model,cand_id,sample_dir,b,subject,selector,generated,update_exit_code,run_exit_code,maven_returncode,status,failure_category,failure_detail
deepseek-v4-pro,82,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand082_5713c6c42e43,5713c6c42e43977df17a7a6c0d39a8ff4f4540b6,Bugfix/class utils to canonical name length check (#1495),ClassUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,83,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand083_571b8e301722,571b8e301722205c4fff30cdfd502020f2a56be8,"Adding concat(Object...) and concatWith(String, Object...) methods to provide vararg'd versions of the more prominent join methods. This ties into the String.concat method. LANG-396",StringUtilsTest,True,0,1,1,maven_fail,compile_missing_package,"pache/commons/lang3/StringUtilsTest.java:[21,28] error: package org.junit.jupiter.api does not exist [ERROR] [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
deepseek-v4-pro,84,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand084_5755cced016d,5755cced016dd176508a8f1a9c35bfc863bc8cf9,Use the scale in names.,EventCountCircuitBreakerTest,True,0,1,1,maven_fail,compile_cannot_find_symbol,"ymbol: variable currentTime [ERROR] location: class org.apache.commons.lang3.concurrent.EventCountCircuitBreakerTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
deepseek-v4-pro,85,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand085_5904c573ffac,5904c573ffacaa5d8836ffc2b346f400c8901ed1,NumberUtils.createNumber(String): Float shortcut can bypass exact (#1635),NumberUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,86,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand086_5914a8e80a54,5914a8e80a547301b76bf8ef691053e4dfc901a7,TimedSemaphore.shutdown() must wake threads blocked in acquire(). (#1639),TimedSemaphoreTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,87,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand087_59d201f7be16,59d201f7be16f724e52023330258f44876e545a2,Add gets the current day of year. (#968),CalendarUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,88,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand088_5aa87b52f1b3,5aa87b52f1b3f958e1c13ce3b811379ad6f71d9b,"Corrected Javadoc (mentioned in LANG-1058), added examples to unit test.",StringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,89,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand089_5b0d49b81393,5b0d49b81393c524727f9195eecbfe7610fc1f6a,LANG-1447: use isJavaVersionAtLeast in implementation,FieldUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,90,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand090_5b6030595205,5b6030595205f5f843549f1f12a0e1037bf4a50f,Fix Javadoc @since tags,ExceptionUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,91,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand091_5b7608d15499,5b7608d1549989d92dd159392c19d9ba8ce0e62e,consistent treatment for negative indices for swap method,ArrayUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,92,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand092_5e9fd18a887e,5e9fd18a887eb071a42983a8c6df1ae3062f3a88,Fix cloning of array types.,ObjectUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,93,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand093_5fef9575646f,5fef9575646f6583fd2d9ee01368b3deefe6ce82,LANG-1195: Enhance MethodUtils to allow invocation of private methods (closes #141),MethodUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,94,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand094_61c2d8f84931,61c2d8f849315e249ddcd0cf8b868595974fc644,[LANG-1774] Improve handling of ClassUtils.getShortCanonicalName for invalid input data (#1437),ClassUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,95,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand095_6240a05c1291,6240a05c12914083adbe8c7c53e7e40ef42931dd,LANG-1016: NumberUtils#isParsable method(s). Apply Juan PabloSantos Rodríguez patch for handling negative numbers.,NumberUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,96,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand096_633ce6049680,633ce604968078151e03363d5c67042af74310e3,Always return false to contains a null word,WordUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,97,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand097_6363fced4b38,6363fced4b3837afb8a36ed109264b016097d8d8,Better method names.,LocksTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,98,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand098_63f1d6b83bc1,63f1d6b83bc10a2880f5ec17a172fab284d2eff5,LANG-1055: StrSubstitutor.replaceSystemProperties does not work consistently. This fixes #43 from github. Thanks to Jonathan Baker.,StrLookupTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,99,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand099_63f644daa847,63f644daa847e193d9f70791ef2337816f6409a6,[LANG-1637] Fix 2 digit week year formatting (#688),FastDatePrinterTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,100,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand100_643302af8c0e,643302af8c0e10ed7ee1d9ca3c60fa0f61eaaf08,"Applying Chandrashekar M's patch to LANG-583, adding isNotEmpty(array) methods to ArrayUtils.",ArrayUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,101,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand101_65970408668e,65970408668e105fc880cb8e79e645085df7cd3b,[LANG-1754] Use getAllSuperclassesAndInterfaces() in getMatchingMethod(). (#1289),MethodUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,102,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand102_695342cb1cef,695342cb1cef42f30fd1a8496f181c92b21ae82d,LANG-1287: RandomStringUtils#random can enter infinite loop if end parameter is to small (closes #211),RandomStringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,103,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand103_6996806101b6,6996806101b69a87ffcfc4fa9237c075105d722f,[LANG-1596] ArrayUtils.toPrimitive(Object) does not support boolean and other types (#607),ArrayUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,104,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand104_6a65b76f2ab9,6a65b76f2ab90cad2c297ff0d9f747ebb982e515,"[LANG-1723]: Throw NumberFormatException instead of IndexOutOfBoundsException in NumberUtils.getMantissa(String, int) (#1145)",NumberUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,105,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand105_6b3993188e2a,6b3993188e2a6396f94461c0e7fbd5738ecaa14c,Use less confusing method name,BooleanUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,106,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand106_6b4cb166081e,6b4cb166081e019b87cd2b5a273a1567d3aff545,Adding nullToEmpty methods to ArrayUtils per LANG-534 and Levon Karayan's patch.,ArrayUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,107,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand107_6e78b38f0555,6e78b38f055516bfef2b7b1e2b83e96a7a67f2ec,Avoid JDK-8015417 in Strings.equals(),StringsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,108,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand108_6f03c0ce11db,6f03c0ce11db4a270124b9bf93338d3db9fccf5c,[LANG-1360] Add methods to ClassUtils to get various forms of class names in a null-safe manner,ClassUtilsTest,True,0,1,1,maven_fail,test_failure,"lease refer to /tmp/sample_runs/run-ClassUtilsTest-2mzfr199/target/surefire-reports for the individual test results. [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
deepseek-v4-pro,109,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand109_6f2c93ceeecc,6f2c93ceeecc48f4eca2c52345a7bf33329211c1,LANG-1721: Fix wrong number check that cause StringIndexOutOfBoundsException (#1140),NumberUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,110,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand110_717ac0c7b3bd,717ac0c7b3bdf7f0714de1d4fb1308d6b6eb53f7,Set svn:keywords,JavaVersionTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,111,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand111_744a8c30c6e4,744a8c30c6e49962b5b0b9fc14a2cccbefdd1cd9,Add RegExUtils methods typed to CharSequence input and deprecate old versions typed to String,RegExUtilsTest,True,0,1,1,maven_fail,maven_other_failure,"hort[]> cannot be converted to java.lang.Object&java.io.Serializable&java.util.function.Supplier<java.lang.Short[]>) [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
deepseek-v4-pro,112,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand112_75bb10331c02,75bb10331c02d979561b5804d41641bf82192d2d,Fixing and adding DateUtils exception javadocs with new tests when needed (#871),DateUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,113,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand113_7721302ae5d7,7721302ae5d70d2986d74ae7e7df648bf849997d,LANG-1402: refactored to return default value on negative index,ArrayUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,114,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand114_78ce2d79f2b1,78ce2d79f2b1341bfc366b1fde487d960493a08a,More precise exceptions,EventListenerSupportTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,115,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand115_78e2f4c1223d,78e2f4c1223d45db3c5f7c20bf51586fbb566948,"LANG-1059 Capitalize javadoc is incorrect Add test to show that first character is upcased, not the first (alphabetic) letter that is found",StringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,116,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand116_7cc1ac1c30d9,7cc1ac1c30d9ad2b285d11ed26b121e1f794e57e,ClassUtils now throws `IllegalArgumentException` when array is greater than JVM spec limit (255) (#1494),ClassUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,117,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand117_7d061e33e59e,7d061e33e59e23dc4b03378f35f50a7d70f033b3,LANG-1370 Fix EventCountCircuitBreaker increment batch,EventCountCircuitBreakerTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,118,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand118_7d7e8af45032,7d7e8af45032f1f3a29a18888cd3b0ca6085a156,Better common primitives as getters,SystemPropertiesTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,119,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand119_7db3e126dd48,7db3e126dd480698eb523e72e8dc4e5ed7e7a5c7,Add ArrayFill.clear(char[]|byte[]) (#1667),ArrayFillTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,120,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand120_7e0d6dbd2a65,7e0d6dbd2a65d8b36a4c9042565d06af34d489a0,Improve container detection by mimicing systemd (#1323),RuntimeEnvironmentTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,121,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand121_7f7d4b881d78,7f7d4b881d78dcb8d5a0149965f934df268919d7,Handle error messages with special characters.,ValidateTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,122,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand122_7f90306f909e,7f90306f909e6dba46be275c0f492c8de353b492,[LANG-1568] More failable functional interfaces to match JRE functional interfaces.,FunctionsTest,False,,,,merge_incomplete,merge_incomplete,
deepseek-v4-pro,123,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand123_8089a0c2d320,8089a0c2d3207ed26531f877352336baf1c6c5bb,"[LANG-1806] NumberUtils.isParsable(""1.f"") should return true (#1560)",NumberUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,124,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand124_809e2bed22f0,809e2bed22f02264e0ac58bba070f6d84386cfc5,[LANG-1275] Added a tryAcquire() method to TimedSemaphore.,TimedSemaphoreTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,125,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand125_8252b04a4572,8252b04a45722648ce2225853de9882b3b0de034,[LANG-613] ConstructorUtils.getAccessibleConstructor() Does Not Check the Accessibility of Enclosing Classes,ConstructorUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,126,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand126_83dd32b901de,83dd32b901dea25a571adcd6a976464c8a36601c,Adding Streams.toArray,StreamsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,127,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand127_85959a457076,85959a457076b740380c4d6f3d83098edd17a9e7,Syntax for optional tokens in DurationFormatUtils (#1062),DurationFormatUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,128,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand128_87937b2e7192,87937b2e7192524306aa58d74c90537eec997cfa,[LANG-1290] StringUtils.join() with support for List<?> with configurable start/end indices.,StringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,129,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand129_8d6bc0ca625f,8d6bc0ca625f3a1a98b486541fa613b2fac4b41c,LANG-1018: Fix precision loss on NumberUtils.createNumber(String) (closes #156),NumberUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,130,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand130_8d95ae41975a,8d95ae41975a2307501aa0f4a7eba296c59edce9,LANG-1258: Add ArrayUtils#toStringArray(Object[]) method,ArrayUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,131,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand131_8dc37dc4a7b5,8dc37dc4a7b516a1c70002081df13f0ad781ff3a,LANG-1636 - Boolean Join Function (#686),StringUtilsTest,True,0,1,1,maven_fail,compile_cannot_find_symbol,"bol [ERROR] symbol: variable ARRAY_FALSE_TRUE_FALSE [ERROR] location: class org.apache.commons.lang3.StringUtilsTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
deepseek-v4-pro,132,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand132_8f675dd3cbfb,8f675dd3cbfb8f552bdbbe1cfc646ba5b367983b,[LANG-587] avoid NPE in ClassUtils.toClass(Object[]),ClassUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,133,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand133_8f8cc04e6550,8f8cc04e65506fbe79bbc5efa6f7d44d65f0dbf1,[LANG-1700] Improve handling of parameterized types and variable unrolling (#1549),TypeUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,134,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand134_9143987fa02c,9143987fa02cb1d4be45b175fd7eb7b748fffb7b,LANG-405 rename method from truncateMiddle() to abbreviateMiddle(),StringUtilsTest,True,0,1,1,maven_fail,maven_other_failure,"25: error: cannot find symbol [ERROR] assertEquals(""ab.ef"", StringUtils.truncateMiddle(""abcdef"", ""."", 5)); [ERROR] ^ [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
deepseek-v4-pro,135,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand135_929df5d5c00a,929df5d5c00a92ce540ff087ead4a6adc7bab366,Conversion.hexTo*() methods now throw IllegalArgumentException instead of StringIndexOutOfBoundsException,ConversionTest,True,0,0,0,maven_pass,,
